emp_no,first_name,last_name,salary
12731,Yongmao,Waymire,40000
12732,Mara,Takanami,74436
12734,Gil,Frijda,40000
12746,Heekeun,Lunn,63044
12747,Salvador,Atrawala,40000
12748,Berry,Kakkar,40000
12753,Kazuhito,Syrotiuk,47071
12754,Ronnie,Tetzlaff,56137
12755,Rildo,Rodite,40196
12758,Hauke,Pashtan,51525
12759,LiMin,Kuszyk,49963
12761,Hitofumi,Schaad,62465
12768,Mingdong,Stiles,44107
12769,Abdelwaheb,Gluchowski,40000
12770,Maik,Benzaken,55103
12773,Jenwei,Lovengreen,65556
12774,Moon,Asrin,40000
12775,Mariangiola,Berendt,69805
12777,Sreenivas,Cichocki,50672
12785,Bouchung,Armand,68680
12786,Weiyi,Schusler,51030
12789,Sanjai,Felcyn,41358
12790,Gunilla,Perl,87760
12795,Masoud,Fordan,56969
12796,Saniya,Stanfel,40000
12798,Lillian,Beeson,81145
12799,Tiina,Businaro,42816
12803,Gad,Boissier,91789
12807,Gretta,Babb,48331
12810,Kristof,Staelin,46737
12814,Jaques,Kohling,46936
12815,Sushant,Junot,65073
12816,Freyja,Ramras,66194
12819,Mountaz,Gubsky,48455
12821,Arco,Gihr,46727
12825,Sakthirel,Cannata,40000
12828,Oksana,Camurati,85769
12829,Harngdar,Harbusch,51521
12831,Maris,Baja,40000
12840,Zhensheng,Ferretti,40000
12843,Yinlin,Heijenga,40000
12846,Krisda,Cyne,63962
12848,Kazuhide,Smeets,40000
12851,Kwangyoen,Ramsay,64013
12853,Mang,Brobst,47160
12855,Mabhin,Murrill,40000
12857,Alagu,Gils,52646
12863,Leif,Matheson,62803
12865,Katsuyuki,Rothe,64679
12868,Berthier,Nanard,40000
12869,Jacopo,Swiler,61803
12871,Shay,Zockler,41100
12872,Marl,Schmittgen,56040
12876,Apostol,Goodrum,42277
12879,Baruch,Eugenio,40000
12881,Huai,Yurek,66390
12885,Anwar,Collavizza,40000
12887,Hilari,DuBourdieux,40000
12888,Martien,Erni,41673
12889,Mayumi,Mukaidono,58901
12890,Neven,Casley,66803
12893,Licheng,Crouzet,50803
12895,Roddy,Serot,40000
12899,Chinho,Sethi,40000
12905,Munehiro,Gecsei,58659
12910,Uno,Casley,69301
12915,Arco,Ligten,55723
12922,Jacqueline,Porenta,69441
12923,Chaosheng,Journel,40000
12926,Heekeun,Luby,68314
12934,Adil,Solares,47274
12936,Reinhold,Farrow,64450
12937,Arup,Cincotta,59206
12940,Odinaldo,Farrar,49760
12941,Tommaso,Perelgut,67069
12944,Alselm,Benzmuller,40000
12949,Geoff,Asrin,40000
12951,Mohammad,Keirsey,60566
12960,Tayeb,Navazio,40000
12962,Paraskevi,Beerel,73680
12969,Mohan,Angot,59876
12972,Juyoung,Azevdeo,40000
12974,Gift,Frolund,93034
12977,Byong,Markovitch,61326
12981,Maren,Merro,40000
12982,Sachem,Aamodt,40000
12983,Elliott,Hambrick,57252
12984,Atilio,Krohm,40000
12986,Khun,Hennebert,50021
12987,Youngkon,Kading,56823
13000,Adhemar,Chiodo,40000
13002,Henk,Muhlberg,40935
13004,Fan,Beznosov,40000
13008,Jayesh,Zaumen,40000
13011,Aamer,Glowinski,51216
13012,Florina,Harbusch,40000
13013,Heekeun,Baak,40000
13027,Paraskevi,Kohling,65940
13030,Yahiko,Kroll,51770
13034,Arunas,Rosen,77736
13046,Vivian,Stafford,40000
13047,Atilio,Chelton,52323
13048,Kerhong,Massonet,40000
13049,Fan,Naudin,60266
13052,Aleksandar,Schlenzig,42693
13054,Samphel,Masamoto,40000
13062,Xinglin,Baak,55665
13065,Zine,Schiper,58147
13067,Wayne,Kornyak,40000
13073,Utpal,Journel,76963
13075,Rosella,Morrin,40000
13076,Deniz,Skafidas,50582
13084,Domenico,Pagter,64106
13086,Dzung,Domenig,40000
13087,Gor,Ranft,40000
13093,Sajjan,Unno,75658
13095,Khedija,Cochrane,40000
13096,Ibibia,Armand,52544
13103,Srinidhi,Ellozy,40000
13108,Rance,Matteis,40000
13110,Maria,Kamble,57941
13113,Kwun,Landherr,66941
13124,Quingbo,Garnick,73785
13126,Parviz,Hennebert,40000
13133,Guther,Senzako,67777
13134,Lorien,Chepyzhov,51227
13140,Shuji,Vidal,40000
13143,Qingxiang,Ventosa,40000
13144,Persi,Nollmann,52825
13146,Haldon,Erie,61398
13147,Shichao,Ginesta,77429
13149,Alejandro,Gill,46791
13150,Mahmut,Stavenow,40000
13156,Akeel,Millington,48285
13159,Jingling,Ranst,54536
13161,Manu,Picci,49733
13165,Lucian,Benner,42796
13168,Munir,Stentiford,49210
13170,Cheong,Bernardeschi,49012
13171,Anoosh,Birnbaum,40000
13173,Arve,Horswill,46354
13175,Yucai,Swick,65572
13179,Moty,Janocha,90233
13182,Kokou,Rodite,46832
13186,Kyoichi,Barbanera,93138
13189,Yuuichi,Bazzichi,40000
13192,Rosita,Flowers,43986
13197,Rosita,Litzler,93225
13200,Weidon,Pauthner,50821
13202,Aram,Scharstein,51915
13203,Phule,Emmart,40000
13204,Mircea,Pellegrinelli,45177
13206,Tetsurou,Rullman,44383
13210,Jianhua,Klassen,83961
13213,Hein,Billawala,61131
13216,Stabislas,Weedman,40000
13221,Premsyl,Famili,47724
13227,Goncalo,Pell,88669
13232,Mitchel,Fujisaki,40000
13233,Alselm,Chvatal,49414
13235,Taizo,Remmers,57427
13238,Ebru,Foote,40000
13240,King,Pileggi,49018
13243,Fay,Huxford,67269
13246,Adil,Siepmann,83156
13248,Keiichiro,Guting,72379
13249,Oldrich,Rissland,40000
13250,Zeydy,Schusler,47829
13252,Morris,Kavvadias,55454
13260,JoAnna,McDermid,40000
13261,Martial,Peternell,88361
13263,Subhash,Zockler,61281
13272,Arun,Jiang,40000
13276,Yechiam,Seuren,65836
13282,Cordelia,Macedo,45990
13288,Muneo,Broomell,40000
13290,Stamatina,Karner,40000
13291,Georg,Stamatiou,54720
13294,Haldun,Stroustrup,57991
13299,Guiseppe,Butner,40000
13302,Mack,Alencar,40000
13303,Koldo,Rissanen,63524
13305,Bikash,Herath,104969
13309,Toshimori,Lipner,40000
13312,Filipp,Schurmann,53718
13315,Sakthirel,Stroustrup,40000
13320,Gino,Bahr,47422
13321,Rasikan,Portugali,59560
13329,Ottavia,Rissland,96912
13332,Nidapan,Pearson,40000
13333,Yoshinari,Hennebert,50997
13341,Bodh,Doering,40000
13342,Georgy,Doering,59327
13343,Heon,Usery,40000
13346,Francoise,Zastre,40000
13347,Lein,Sifakis,79839
13349,Zeydy,Danner,66066
13357,Mabry,Llado,40000
13359,Pragnesh,Kragelund,62189
13361,Wilmer,Baek,40000
13368,Kiyokazu,Klassen,52872
13371,Nakhoon,Riexinger,40000
13373,Juichirou,Naumovich,82749
13374,Atreye,Kalefeld,40000
13378,Rafols,Zhiwei,64833
13379,Kinh,Engelmann,52620
13385,Claudi,Buchter,40000
13386,Khosrow,Sgarro,91420
13388,Shuji,Cesareni,52597
13389,Divine,Cmelik,40000
13390,Nathan,Hutton,40000
13392,Fumitake,Beidas,69221
13394,Anneke,Lorys,44631
13396,Chuanyi,Aumann,40000
13402,Augustine,Dulli,40000
13405,Randy,Baba,60799
13407,Gio,Chenoweth,60348
13408,Sreekrishna,Lagarias,52479
13412,Ranga,Erdmenger,56217
13415,Nathalie,Speer,61838
13416,Fox,Billawala,40000
13417,Dipayan,Condotta,53074
13422,Vishwani,Gerlach,59466
13427,Sreekrishna,Narwekar,50468
13436,Mana,Picaronny,67296
13439,Domenick,Ullian,49283
13442,Giordano,Miake,40000
13443,Mayuko,Puppo,40000
13445,Renee,Dehkordi,53194
13446,Masato,Tramer,64812
13451,Gretta,Weiland,40000
13453,Sugwoo,Lalonde,52593
13456,Uzi,Erol,40000
13457,Shooichi,Parfitt,40812
13458,Feipei,Nivat,41375
13460,Yinghua,Gips,40000
13463,Theron,Berstel,40000
13465,Sasan,Rehfuss,49821
13467,Zhigen,Katzenelson,56977
13472,Dzung,Larfeldt,40000
13475,Kamakshi,Piancastelli,55431
13479,Youjian,Besselaar,82384
13493,Uinam,Jullig,40000
13500,Irene,Erol,57581
13504,Parto,Mandell,41895
13505,Chandrasekaran,Hambrick,46130
13520,Takahiro,Mahnke,46435
13521,Jaewoo,Tasistro,40000
13522,Jaewon,Vingron,70884
13523,Dines,Karunanithi,45333
13524,Chaoyi,Porotnikoff,52849
13535,Arunas,Schlenzig,40000
13539,Cedric,Bala,54246
13540,Cordelia,Krohn,82488
13544,Beshir,Sullins,91559
13546,Aimee,Brookner,50295
13549,Matk,Koprowski,40000
13552,Ingmar,Capobianchi,73346
13554,Divine,Birke,49930
13560,Sibyl,Jeong,40000
13567,Sudhanshu,Pietracaprina,71269
13571,Eben,Passino,61100
13575,Kazuhiko,Hettesheimer,73636
13576,Jungsoon,Engberts,73022
13578,Tadahiko,Christianini,62885
13586,Abdelwaheb,Klassen,40000
13591,Jinxi,Poulakidas,40000
13596,Georg,Marletta,57320
13598,Subhrajyoti,Barvinok,76264
13600,Baocai,Babu,40000
13605,Dmitry,Encarnacion,70404
13612,Shao,Mansanne,40000
13617,Prodip,Fioravanti,40000
13621,Fei,Haddadi,73192
13622,Tamiya,Juneja,63460
13624,Zhigen,Yurek,40000
13629,Dzung,Trelles,40000
13630,Uzi,Kilgour,40000
13642,Inderjeet,Luit,45456
13643,Geoff,Chenney,64841
13648,Zejun,Lamba,47723
13651,Stamatina,Plesums,62278
13653,Kristen,Iivonen,53242
13660,Ziya,McConalogue,50907
13662,Tianruo,Zucker,66158
13670,Moti,Takanami,40000
13673,Kish,Levasseur,50560
13680,Denny,Speer,46968
13683,Zhilian,Vakili,40000
13684,Elvia,Christ,79100
13685,Weicheng,Hockney,48322
13693,Godehard,Merkl,40000
13697,Shuichi,Weedon,40000
13698,Domenico,Mitchem,57541
13704,Vishu,Kumaresan,40000
13708,Taizo,Bolsens,48399
13713,Nitsan,Porenta,56608
13719,Hugh,Porotnikoff,49098
13721,Sugwoo,Delgrossi,64754
13727,Vitali,Merey,50798
13730,Munehiro,Kalorkoti,53832
13738,Bangqing,Mitchem,48349
13744,Hisao,Quittner,58206
13745,Ung,Camurati,40000
13747,Masaru,Capobianchi,47752
13758,Subhrajyoti,Sidou,66365
13762,Fumino,Choobineh,88048
13766,Tremaine,Heemskerk,43748
13768,Sedat,Lovengreen,40000
13769,Yakichi,Trogemann,61025
13772,Khalil,Klyachko,57288
13775,Arve,Maierhofer,70161
13776,Marjo,Brookner,53362
13786,Takushi,Berendt,74494
13787,Xiaobin,Sinicrope,40000
13788,Takahira,Furedi,40000
13792,Valery,Sury,59127
13795,Mayuri,Gewali,49749
13796,Paloma,Thorelli,50962
13797,Juyoung,Leonhardt,54537
13798,Khosrow,Tischendorf,41101
13799,Chriss,Backhouse,40000
13800,Nikolaus,Gammage,40000
13801,Shih,Mayerwieser,64182
13807,Lenore,Itzigehl,64287
13809,Kiyotoshi,Basagni,43735
13811,Kien,Azadmanesh,52175
13815,Guadalupe,Plotkin,40000
13825,Arlette,Pell,54704
13831,Yinghua,Rikino,40000
13832,Hidefumi,Siepmann,64799
13838,Giao,Stellhorn,40000
13840,Remco,Demke,40000
13841,Christophe,Spinelli,52277
13842,Juichirou,Cichocki,40000
13846,Guiseppe,Welham,61097
13847,Dhritiman,Gulik,40599
13853,Mingsen,Roohalamini,61615
13856,Xiping,Conta,77934
13857,Mostafa,Ferriere,51929
13859,Anoosh,Fujisawa,40000
13861,Parke,Serna,42013
13863,Reinhard,Baig,84893
13870,Theirry,Kirkerud,40000
13875,Genta,Manders,40000
13883,Kwangyoen,Barreiro,40000
13884,Kensei,Swift,44785
13888,Xuedong,Reghbati,40000
13894,Ult,Schonegge,48958
13897,JoAnna,Hardjono,48476
13899,Mostafa,Crouzet,40000
13902,Greger,Kilgore,62721
13904,Youngkon,Cairo,73885
13909,Szabolcs,Leslie,42656
13911,Fen,Jansen,64188
13913,Xinan,Yoshizawa,42772
13914,Serge,Albarhamtoshy,41526
13916,Vidya,Wynblatt,90797
13919,Brewster,Sinicrope,51486
13922,Jinpo,Langford,80951
13924,Mary,DasSarma,40000
13928,Mahmut,Nitta,76677
13930,Sukumar,Chartres,78867
13934,Shiv,Bratsberg,46507
13936,Tsz,Hambrick,47292
13942,Elzbieta,Esteva,40000
13943,Maya,Plump,87119
13944,Takahito,Maierhofer,54309
13946,Atilio,Sgarro,52426
13948,Xiaocheng,Hanratty,42837
13951,Mooi,Genther,82054
13960,Nechama,Hettesheimer,43204
13962,Maris,Ghelli,67965
13966,Boguslaw,Cooman,40000
13969,Jianwen,Chandrasekhar,60392
13972,Seongbin,Walston,49895
13979,Turgut,Highland,50381
13986,Geraldo,Ramsey,46099
13987,Huican,Fujisaki,49919
13990,Deborah,Schapiro,52723
13992,Ulises,Kenevan,81318
13993,Troy,Marciano,69962
13994,Tesuro,Remmele,88328
13996,Adib,Pews,57054
13999,Florian,Crouzet,40000
14001,Mohammad,Wynblatt,40000
14005,Vojin,Stellhorn,40000
14011,Katsuo,Peris,50800
14012,Yishai,Hanratty,40000
14015,Manibrata,Picaronny,63084
14024,Naftali,Lukaszewicz,49470
14030,Guadalupe,Hiroyama,51275
14031,Joydip,Bashian,58367
14034,Aloys,Seghrouchni,69700
14038,Tokuyasu,Plesums,62982
14039,Ugo,Butterworth,55689
14041,Shan,DeMori,63235
14045,Ymte,Alpin,40000
14049,Becky,Pelz,40000
14051,Constantijn,Sullins,40000
14058,Huai,Kobara,56244
14066,Gennadi,Marrakchi,69020
14067,Godehard,Trachtenberg,44669
14074,Toshimori,Wendorf,44894
14076,Erzsebet,Bratsberg,50846
14077,Wojceich,Standera,57835
14084,Deniz,Halloran,40000
14086,Willard,Syrotiuk,68537
14088,Mori,Leslie,44821
14093,Atreye,Ritzmann,44420
14102,Feixiong,Jording,48200
14105,Ramachenga,Orlowski,76767
14107,Xiahua,Rindone,82396
14109,Vesna,Haldar,61804
14111,Leszek,Cummings,52696
14112,Younwoo,McDermid,61757
14113,Along,Herber,46841
14118,Kasturi,Anido,46248
14122,Masato,Erde,62343
14128,Mountaz,Munck,47537
14130,Yuuichi,Stroustrup,40000
14139,Sachin,Conry,40000
14140,Kiam,Ramamoorthy,64727
14146,Hauke,Sidou,40000
14147,Sasan,Rande,40000
14148,Jungsoon,Hartvigsen,40000
14150,Yuqun,Akiyama,40000
14159,Theron,Marrakchi,64495
14165,Aloke,Cunliffe,40000
14167,Adas,Hertweck,40000
14168,Jiann,Denis,40000
14172,Vasilis,Nitsch,61519
14182,Abdulla,Encarnacion,80254
14191,Jiann,Luby,40155
14197,Adin,Chachaty,52474
14199,Tomoyuki,Peek,40000
14200,Masali,Sankaranarayanan,52225
14209,Masanao,Kusakabe,40000
14214,True,Swen,49797
14217,Nimmagadda,Calkin,40000
14220,Tomofumi,Pargas,68017
14224,Guther,Conta,40000
14232,Masali,Bojadziev,50568
14233,Zijian,Blokdijk,40000
14234,Alair,Servi,59812
14236,Xuedong,Angiulli,40000
14237,Abdulla,Gerlach,57219
14241,Zhonghui,Ranze,55280
14242,Sudhanshu,Benaini,40000
14244,Mahmut,Mullainathan,61406
14245,Boalin,Byoun,40000
14246,Subhada,Piazza,47343
14248,Mark,Alblas,40000
14251,Ingemar,Werthner,40000
14252,Weiyi,Fargier,40000
14253,Mart,Mattern,40000
14254,Chikara,Narahara,50266
14256,Gino,Ferriere,46348
14257,Kwok,Massonet,40000
14259,Aleksandar,Kisuki,42593
14273,Atreye,Benveniste,64222
14275,Tristan,Aseltine,94782
14277,Xiong,Gente,40000
14279,Nevin,Schaaf,40000
14281,Hidekazu,Stavenow,47391
14285,Deborah,Peck,53317
14287,Masali,Highland,45483
14289,Paraskevi,Gist,60863
14290,Miyeon,Olivero,78736
14292,Susanna,Vigier,41846
14293,Qunsheng,Middleton,40000
14298,Chriss,Granlund,40000
14302,Rosita,Comellas,45483
14310,Marlo,Leuchs,40000
14320,Sreenivas,Schaar,40000
14321,Shugo,Falby,83644
14322,Shem,Kakkad,50363
14323,Golgen,Leslie,40000
14326,Iara,Speckmann,51046
14327,Jianwen,Leaver,44147
14329,Nikolaus,Bakhtari,46371
14330,Felicidad,Brizzi,46376
14331,Susumu,Plessier,40000
14332,Wilmer,Nitto,40000
14335,Mark,Fraisse,54734
14340,Vitaly,Wixon,42858
14342,Hairong,Iacovou,56327
14344,Otilia,Buescher,41979
14345,Barry,Ramsey,61910
14354,Mong,Bojadziev,40000
14359,Henk,Leslie,40000
14360,Janche,Erbe,43476
14364,Remzi,Lund,56970
14369,Hiroyasu,Cardazo,43031
14370,Heon,Perl,41248
14372,Saniya,Srimani,57667
14380,Shigeu,Heemskerk,47819
14382,Zhigen,Sichman,66995
14384,Tomofumi,Holburn,58260
14385,Chanjung,Vendrig,40000
14388,Arch,Remmers,52022
14394,Kinh,Zaumen,40000
14395,Berni,Brizzi,58898
14398,Kristinn,Parascandalo,41978
14406,Tsutomu,Tanemo,74442
14411,Hiroyasu,Validov,58151
14418,Chriss,Kadhim,61764
14422,Toshimo,Gadepally,59001
14424,Chikako,Isard,40000
14434,Elvis,Maginnis,40000
14436,Aloke,Gubsky,65830
14439,Raimond,Woycyznski,80654
14441,Divine,Manders,40000
14446,Francoise,Rosen,66639
14455,Kwangyoen,Sabnani,63969
14456,Feiyu,Rehfuss,57852
14457,Erez,Wynblatt,52732
14460,Yagil,Lueh,56267
14478,Munehiro,Boissier,40000
14481,Moti,Lammel,40000
14483,Supot,Marrevee,40000
14484,Gift,Backhouse,64573
14486,Indrajit,Birdsall,40000
14490,Tran,Azulay,60770
14491,Baoqiu,Picht,40617
14494,Yannis,Azadmanesh,40000
14497,Armond,Molenkamp,55199
14498,Xiong,Selenyi,40000
14500,Rutger,Malabarba,50058
14501,Taizo,Kroft,63646
14502,Abdulla,Simkin,54596
14509,Danil,Aloia,40000
14513,Samphel,Barreiro,83273
14514,Fay,Denny,40000
14515,Kazuhisa,Versino,61645
14516,Kristian,Underwood,73262
14518,Patricia,Peir,64238
14522,Chuanyi,Ranta,40000
14524,Nobuyoshi,Trogemann,104682
14526,Arne,Grabner,60761
14530,Branimir,Luks,40000
14533,Kensei,Borovoy,48376
14534,Heeju,Vecchi,49590
14537,Babette,Engelmann,48332
14539,Ashish,Danlos,42975
14544,Licheng,Janetzko,104153
14548,Raimond,Ernst,40000
14552,Ibibia,Snyers,40000
14556,Fatemeh,Zultner,40000
14560,Elrique,Driscoll,62770
14563,Xuejia,Douceur,40000
14564,Tadahiro,Christ,62163
14568,Baoqiu,Kakkad,40000
14572,Jasminko,Remmele,40000
14574,Yolla,Kaiserswerth,40000
14577,Shawna,Harbusch,40000
14581,Gao,Condotta,59499
14582,Kiyokazu,Morrin,40000
14589,Shawna,Narahari,40000
14595,Margareta,Demian,70860
14597,Aloke,Ritcey,44486
14600,Jayson,Cairo,41352
14603,Lech,Marquardt,55369
14607,Suzette,Selvestrel,67813
14610,Lijia,Merle,85426
14611,Marsja,Coors,86684
14620,Jianhua,Erev,53303
14621,Souichi,Wixon,66404
14622,Jixiang,Lung,40000
14623,Gina,Savasere,47200
14627,Reinhold,Zastre,49395
14632,Gudjon,McClurg,40000
14634,Shirish,Lamba,46360
14639,Arvind,Hempstead,79405
14640,Toshimori,Kornatzky,42662
14641,Marsha,Farrow,68814
14642,Florian,Kuhnemann,54553
14645,Laurentiu,Glinert,45647
14646,Jiafu,dAstous,40000
14648,IEEE,Lorys,89209
14654,Moheb,Remmele,72278
14655,Jingling,Segond,65742
14656,Ziyad,Poupard,50794
14659,Sashi,Adachi,40926
14665,Honesty,Brlek,85792
14667,Khatoun,Slutz,43032
14668,Weicheng,Covnot,53268
14670,Rance,Karnin,40000
14674,Rosalie,Engelmann,40000
14675,Teunis,Angel,40000
14676,Bikash,Zedlitz,67712
14677,Herbert,Sifakis,40000
14678,Angus,Constantine,40000
14681,Jaihie,Suermann,62865
14683,Alois,Basart,41107
14684,Jayesh,Przulj,68504
14690,Yechezkel,Bellone,40000
14692,Annemarie,Lamba,40000
14693,Brewster,Stranks,59960
14700,Ghassan,Taneja,47864
14703,Boutros,Gonthier,40721
14710,Mahmut,Hainaut,40341
14713,Terresa,Ballarin,58566
14716,Cullen,Kusakabe,53864
14717,Willard,Marsiglia,45421
14722,Sachin,Jakobus,72726
14723,Constantino,Assaf,40000
14724,Aron,Lemarechal,66530
14725,Vatsa,Waterhouse,47976
14732,Heejo,Ohori,52144
14741,Dinkar,Menyhert,72648
14745,Dines,Penttonen,46886
14746,Uri,Baalen,46307
14750,Sadok,Boguraev,40000
14751,Kazunori,Shackel,42780
14752,Mariusz,Azuma,61170
14753,Fuqing,Colorni,40000
14756,Mohua,Plesums,65797
14759,Akeno,Valette,57346
14761,Yunming,Rettelbach,88993
14763,Ayakannu,Hedayat,40000
14774,Gio,Sigstam,40000
14776,Khoa,Muchinsky,49455
14777,Danco,Slobodova,60709
14778,Bernd,Trystram,94991
14780,Marlo,Bruckman,51232
14785,Zhonghua,Kaiser,46936
14789,Pintsang,Lanphier,48395
14791,Magy,Garrabrants,40000
14793,Stein,Uchoa,47045
14798,Souichi,Giveon,40000
14801,Peternela,Middleton,57944
14802,Almudena,Kamble,40000
14803,Faiza,Rodite,40000
14806,Jaroslava,Perry,40000
14807,Miquel,Zweizig,95008
14814,Odysseas,Nishimukai,40000
14815,Valeri,Vanwelkenhuysen,40000
14817,Gaurav,Masaki,41203
14818,Wayne,Falco,40000
14820,Poornachandra,Bratsberg,81483
14821,Oguz,Kilgore,42545
14826,Pohua,Radivojevic,91205
14828,Christfried,Kropf,45410
14830,Tsz,Trachtenberg,70979
14837,Perry,Cappello,55203
14839,Changho,Cronin,40000
14842,Anneke,Godskesen,46685
14846,Magy,Joslin,40002
14853,Taiji,Nergos,58311
14854,Angus,Perko,48875
14865,Ute,Serra,61175
14871,Arnd,Kaiserswerth,72116
14874,Lijie,Socorro,40000
14877,Arto,Meriste,40000
14879,Anyuan,Sigstam,54322
14880,Conrado,Michaeli,40000
14881,Demos,Mateescu,67611
14885,Mansur,Thisen,40000
14888,Temple,Barriga,60916
14889,Subhash,Solovay,52734
14899,Alejandro,Casley,64365
14902,Basant,Zaccaria,40000
14905,Karsten,Baja,41067
14906,Adil,Parveen,54758
14908,Kerhong,Flanders,40000
14909,Mohan,Kamble,40000
14911,Xiaobin,Chelton,62738
14914,Gretta,Benzaken,40000
14915,Huican,Picco,40733
14920,Billur,Eugenio,40000
14921,Gill,Khasidashvili,55140
14923,Shuzo,Gyorkos,40000
14925,Stabislas,Peternell,40000
14926,Chikara,Suomi,53756
14928,Satoru,Mukaidono,53377
14930,Faiza,Yetim,42712
14933,Sergi,Tibblin,40000
14936,Yuqun,Demian,40000
14941,Nathan,Lichtner,43608
14942,Heon,Benveniste,40000
14947,Stafford,Wossner,46447
14949,Insup,Reinhart,44930
14954,Fox,Magliocco,43510
14955,Boguslaw,Kalefeld,45564
14957,Turgut,Munke,75725
14959,Kerryn,Hiyoshi,48289
14966,Zhanqiu,Underwood,80123
14971,Fan,Simmen,55187
14973,Fumitaka,Schaad,63316
14978,Fay,Swan,75352
14982,Kaijung,Angelov,45283
14983,Hyuckchul,Pouyioutas,86754
14987,Tiina,Demeyer,40719
14993,Sanjay,Koblitz,45407
15004,Muneo,Esteva,46038
15005,Kiam,Sadowsky,50368
15015,Shawna,Marchegay,80996
15016,Woody,Gulik,40000
15018,Ramalingam,Prenel,40668
15019,Qingxiang,Shokrollahi,41721
15024,Yurii,Rullman,40000
15025,Vincent,Lagarias,57957
15029,Giordano,Koshino,40000
15030,Rasikan,Nourani,40000
15032,Kish,Zockler,40000
15036,Ziva,Delgrande,40000
15042,Luise,Litvinov,40000
15043,Christoph,Ventosa,104525
15048,Werner,Senzako,41400
15049,Khun,Waymire,40000
15052,Flemming,Kranzdorf,40630
15055,Shrikanth,Sherertz,40000
15059,Moheb,Honglei,40000
15064,Wilmer,Comyn,83820
15066,Tomokazu,Oaver,43455
15069,Manton,Siksek,40000
15071,Ayonca,Couchot,97484
15075,Radoslaw,Rijsenbrij,40000
15077,Toshiki,Taubenfeld,40000
15080,Moti,Conti,40000
15082,Guadalupe,Zirintsis,63024
15087,Chirstian,Ushiama,40000
15089,Giri,Coney,48594
15092,Remmert,Bahi,40000
15094,Seongbae,Bottner,64621
15102,Luigi,Axelband,40374
15105,Sudhanshu,Itzigehl,75800
15112,Anyuan,Heyers,44588
15113,Zhiguo,Giaccio,62081
15114,Pantung,Honglei,40000
15118,Divier,Valtorta,40000
15123,Xuejia,Menhoudj,47576
15124,Adhemar,Percebois,40000
15129,Reinhard,Baalen,40000
15133,Kagan,Malinowski,40000
15134,Arun,Luiz,62752
15136,Eckart,Waeselynck,59986
15139,Gor,Strandh,71066
15143,Chiradeep,Krupka,74525
15145,Haldon,Servieres,51443
15150,Shugo,Reeker,47983
15151,Urs,Pouyioutas,61253
15155,Leon,Kitsuregawa,40000
15159,Mats,Parascandalo,48126
15166,Golgen,Oehlmann,50979
15169,Sanjoy,Matteis,64912
15176,Charlene,Sankaranarayanan,98401
15179,Niteen,Bernardeschi,51637
15183,Vasiliy,Whitcomb,59214
15184,Sachem,Sundgren,56726
15187,Gill,Heusch,43249
15193,Neelam,Schach,47039
15195,Renee,Zaumen,51315
15196,Souichi,Duclos,55824
15199,Heeju,Bernardinello,49278
15200,Danco,Brickell,73718
15202,Pranay,Irland,40000
15204,Garnik,Ouhyoung,40000
15205,Cheong,Rodiger,43795
15207,Toshimitsu,Baik,44839
15208,Sudharsan,Shokrollahi,44109
15216,Zhenhua,Wiegley,43855
15218,Shuky,Conry,44614
15223,Izaskun,Harllee,40000
15228,Mona,Salvesen,40000
15230,Keiichiro,Suessmith,70187
15231,Werner,Mondadori,48675
15233,Manohar,Lorho,40000
15234,Jouko,Zhiwei,47654
15237,Reinhard,Sadowsky,40000
15243,Mountaz,Famili,41015
15248,Edwin,Baar,64696
15252,Koichi,Skrikant,51572
15253,Ayonca,Pardalos,40396
15254,Jessie,Erie,46211
15258,Guther,Karcich,40000
15263,Sanjeeva,Loncour,72318
15269,Eric,Reghbati,60930
15271,Shiv,Bernardeschi,88026
15272,Aruna,Choobineh,40000
15274,Sadun,Alblas,40000
15278,Adam,Rohrbach,40000
15283,Lenore,Kermarrec,50063
15292,Miyeon,Lammel,87586
15295,Lobel,Peak,54607
15303,Fumiko,Sewelson,40000
15308,Jackson,Schaft,40000
15312,Deniz,Linnainmaa,40508
15319,Rafols,Sankaranarayanan,40000
15321,Ishfaq,Gecsel,40000
15324,Ziya,Lunn,40000
15329,Fan,Openshaw,41839
15330,Jaroslava,Chinal,53020
15331,Guther,Legleitner,78519
15334,Luerbio,Kuzuoka,40000
15337,Masaru,Radivojevic,40000
15340,Hairong,Babb,40000
15341,Shigehiro,Farrow,81298
15343,Chaosheng,Luce,48936
15354,Chikara,Nyrup,40782
15356,Alair,Douceur,40000
15358,Zhenbing,Weiland,40000
15361,Vidar,Andreotta,40000
15365,Mikhail,Schiettecatte,41309
15366,Masaki,Munawer,40712
15367,Mitsuyuki,Schoegge,66173
15369,Premal,Penttonen,81954
15370,Chuanyi,Nilsson,67631
15372,Nahum,Broder,79245
15374,Jiang,Hiroyama,40000
15375,Shuho,Manders,65920
15377,Shugo,Aumann,50274
15382,Alassane,Siegrist,66083
